Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8
1111654,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^GMC^GMC Acadia,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,GMC,GMC Acadia,,
1111701,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Hyundai^Hyundai Accent,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Hyundai,Hyundai Accent,,
1117809,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Ford^Ford Escort,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Ford,Ford Escort,,
1111775,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Nissan^Nissan Xterra,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Nissan,Nissan Xterra,,
1116636,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Buick^Buick Century,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Buick,Buick Century,,
1116617,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Buick^Buick Lesabre,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Buick,Buick Lesabre,,
1111750,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Mercedes Benz^Mercedes-Benz C-Class,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Mercedes Benz,Mercedes-Benz C-Class,,
1111712,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Infiniti^Infiniti G,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Infiniti,Infiniti G,,
52376,Lotame Category Hierarchy^Government & Politics^Military^Army,Lotame Category Hierarchy,Government & Politics,Military,Army,,,,
1117812,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^GMC^GMC Denali,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,GMC,GMC Denali,,
1111657,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^GMC^GMC Terrain,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,GMC,GMC Terrain,,
1111786,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Toyota^Toyota 4Runner,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Toyota,Toyota 4Runner,,
1111796,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Toyota^Toyota Sienna,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Toyota,Toyota Sienna,,
1111731,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Kia^Kia Sportage,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Kia,Kia Sportage,,
1111783,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Suzuki^Suzuki Grand Vitara,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Suzuki,Suzuki Grand Vitara,,
1111761,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Mitsubishi^Mitsubishi Outlander,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Mitsubishi,Mitsubishi Outlander,,
1111608,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy HHR,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy HHR,,
1117816,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Pontiac^Pontiac Grand Am,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Pontiac,Pontiac Grand Am,,
1111797,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Toyota^Toyota Tacoma,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Toyota,Toyota Tacoma,,
1111804,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Volkswagen^VW Passat,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Volkswagen,VW Passat,,
1111650,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Ford^Ford Ranger,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Ford,Ford Ranger,,
1111658,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^GMC^GMC Yukon,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,GMC,GMC Yukon,,
1117845,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Monte Carlo,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Monte Carlo,,
1117823,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Pontiac^Pontiac Vibe,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Pontiac,Pontiac Vibe,,
1111638,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Ford^Ford Escape,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Ford,Ford Escape,,
1111621,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Tahoe,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Tahoe,,
1116727,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Trailblazer,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Trailblazer,,
53002,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^Marketing (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),Marketing (Currently Employed),,,
1117828,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Saturn^Saturn S Series,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Saturn,Saturn S Series,,
1111747,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Mazda^Mazda3,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Mazda,Mazda3,,
1111696,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Honda^Honda Element,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Honda,Honda Element,,
51695,Lotame Demographic Hierarchy^Home Ownership^Ownership Status^Owns Primary Residence,Lotame Demographic Hierarchy,Home Ownership,Ownership Status,Owns Primary Residence,,,,
1111767,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Nissan^Nissan Maxima,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Nissan,Nissan Maxima,,
1111640,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Ford^Ford Expedition,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Ford,Ford Expedition,,
1117806,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Dodge^Dodge Stratus,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Dodge,Dodge Stratus,,
53288,Lotame Demographic Hierarchy^Employment^Currently Employed^Industry (Currently Employed)^Military (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Industry (Currently Employed),Military (Currently Employed),,,
52374,Lotame Category Hierarchy^Government & Politics^Military,Lotame Category Hierarchy,Government & Politics,Military,,,,,
1111759,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Mitsubishi^Mitsubishi Galant,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Mitsubishi,Mitsubishi Galant,,
1111611,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Silverado,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Silverado,,
1111733,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Lexus^Lexus ES,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Lexus,Lexus ES,,
1111769,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Nissan^Nissan Pathfinder,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Nissan,Nissan Pathfinder,,
1111673,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Acura^Acura TL,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Acura,Acura TL,,
1117842,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Lumina,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Lumina,,
1111630,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Dodge^Dodge Dakota,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Dodge,Dodge Dakota,,
1111751,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Mercedes Benz^Mercedes-Benz E-Class,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Mercedes Benz,Mercedes-Benz E-Class,,
1111789,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Toyota^Toyota Corolla,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Toyota,Toyota Corolla,,
1117808,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Ford^Ford Windstar,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Ford,Ford Windstar,,
1111632,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Dodge^Dodge Durango,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Dodge,Dodge Durango,,
1111677,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Audi^Audi A4,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Audi,Audi A4,,
52020,Lotame Category Hierarchy^Automobiles^Automobile Types^Hybrids,Lotame Category Hierarchy,Automobiles,Automobile Types,Hybrids,,,,
1111740,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Lexus^Lexus RX,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Lexus,Lexus RX,,
1111765,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Nissan^Nissan Frontier,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Nissan,Nissan Frontier,,
1111807,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Volkswagen^VW Touareg,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Volkswagen,VW Touareg,,
1111779,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Subaru^Subaru Legacy,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Subaru,Subaru Legacy,,
1111768,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Nissan^Nissan Murano,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Nissan,Nissan Murano,,
1116680,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Cavalier,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Cavalier,,
1111692,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Honda^Honda Civic,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Honda,Honda Civic,,
52661,Lotame Category Hierarchy^Sports & Recreation^Scuba Diving,Lotame Category Hierarchy,Sports & Recreation,Scuba Diving,,,,,
1111737,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Lexus^Lexus IS,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Lexus,Lexus IS,,
52823,Lotame Demographic Hierarchy^Employment^Currently Employed,Lotame Demographic Hierarchy,Employment,Currently Employed,,,,,
1111635,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Dodge^Dodge Nitro,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Dodge,Dodge Nitro,,
1111694,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Honda^Honda CR-V,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Honda,Honda CR-V,,
1111651,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Ford^Ford Taurus,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Ford,Ford Taurus,,
1111771,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Nissan^Nissan RogueÃ‚Â,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Nissan,Nissan RogueÃ‚Â,,
53793,Lotame Demographic Hierarchy^Employment^Currently Employed^Industry (Currently Employed)^Finance Industry (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Industry (Currently Employed),Finance Industry (Currently Employed),,,
786100,Lotame Demographic Hierarchy^Languages Spoken^Chinese,Lotame Demographic Hierarchy,Languages Spoken,Chinese,,,,,
1116792,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chrysler^Chrysler PT Cruiser,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chrysler,Chrysler PT Cruiser,,
1111780,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Subaru^Subaru Outback,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Subaru,Subaru Outback,,
764655,*Lotame Shopping & Retail^Purchase Intent^Electronics^Computers,*Lotame Shopping & Retail,Purchase Intent,Electronics,Computers,,,,
390906,Lotame Action Hierarchy^Purchase Intent^Computers,Lotame Action Hierarchy,Purchase Intent,Computers,,,,,
770920,*Lotame Shopping & Retail^Purchase Intent^Electronics^Mobile Phone,*Lotame Shopping & Retail,Purchase Intent,Electronics,Mobile Phone,,,,
390888,Lotame Action Hierarchy^Purchase Intent^Electronics,Lotame Action Hierarchy,Purchase Intent,Electronics,,,,,
52167,Lotame Category Hierarchy^Computers & Technology^Electronics,Lotame Category Hierarchy,Computers & Technology,Electronics,,,,,
52153,Lotame Category Hierarchy^Computers & Technology^Computer accessories,Lotame Category Hierarchy,Computers & Technology,Computer accessories,,,,,
52198,Lotame Category Hierarchy^Fashion & Beauty^Beauty^Cosmetics^Skincare,Lotame Category Hierarchy,Fashion & Beauty,Beauty,Cosmetics,Skincare,,,
813369,*Lotame Shopping & Retail^CPG^Product^BEAUTY & PERSONAL HYGIENE^BATH CARE,*Lotame Shopping & Retail,CPG,Product,BEAUTY & PERSONAL HYGIENE,BATH CARE,,,
813384,*Lotame Shopping & Retail^CPG^Product^BEAUTY & PERSONAL HYGIENE^BODY CARE ACCESSORIES,*Lotame Shopping & Retail,CPG,Product,BEAUTY & PERSONAL HYGIENE,BODY CARE ACCESSORIES,,,
813409,*Lotame Shopping & Retail^CPG^Product^OVER-THE-COUNTER REMEDIES^COUGH & COLD,*Lotame Shopping & Retail,CPG,Product,OVER-THE-COUNTER REMEDIES,COUGH & COLD,,,
813228,*Lotame Shopping & Retail^CPG^Product^BEAUTY & PERSONAL HYGIENE^SKIN CARE,*Lotame Shopping & Retail,CPG,Product,BEAUTY & PERSONAL HYGIENE,SKIN CARE,,,
813328,*Lotame Shopping & Retail^CPG^Product^MEAT / POULTRY & SEAFOOD^POULTRY,*Lotame Shopping & Retail,CPG,Product,MEAT / POULTRY & SEAFOOD,POULTRY,,,
1111674,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Acura^Acura TSX,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Acura,Acura TSX,,
51702,Lotame Demographic Hierarchy^Level of Education^4-Year College or University,Lotame Demographic Hierarchy,Level of Education,4-Year College or University,,,,,
52594,Lotame Category Hierarchy^School & Education^Colleges & University Education,Lotame Category Hierarchy,School & Education,Colleges & University Education,,,,,
335739,Lotame Demographic Hierarchy^Level of Education^Graduate School,Lotame Demographic Hierarchy,Level of Education,Graduate School,,,,,
52597,Lotame Category Hierarchy^School & Education^Graduate School Education,Lotame Category Hierarchy,School & Education,Graduate School Education,,,,,
53023,Lotame Demographic Hierarchy^Employment^Currently Employed^Industry (Currently Employed)^Lawyers & Legal Services (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Industry (Currently Employed),Lawyers & Legal Services (Currently Employed),,,
1117804,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Dodge^Dodge Intrepid,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Dodge,Dodge Intrepid,,
51677,Lotame Demographic Hierarchy^Ethnicity^Middle Eastern (Ethnicity),Lotame Demographic Hierarchy,Ethnicity,Middle Eastern (Ethnicity),,,,,
1111595,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Buick^Buick Regal,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Buick,Buick Regal,,
1111644,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Ford^Ford Focus,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Ford,Ford Focus,,
813459,*Lotame Shopping & Retail^CPG^Product^BEVERAGES^MILK / CREAM & MILK SUBSTITUTES,*Lotame Shopping & Retail,CPG,Product,BEVERAGES,MILK / CREAM & MILK SUBSTITUTES,,,
764807,*Lotame Shopping & Retail^Purchase Intent^Animals & Pet Supplies^Pets,*Lotame Shopping & Retail,Purchase Intent,Animals & Pet Supplies,Pets,,,,
838514,*Lotame Shopping & Retail^Past Purchases^Retail^Pets,*Lotame Shopping & Retail,Past Purchases,Retail,Pets,,,,
764709,*Lotame Shopping & Retail^Purchase Intent^Animals & Pet Supplies,*Lotame Shopping & Retail,Purchase Intent,Animals & Pet Supplies,,,,,
764710,*Lotame Shopping & Retail^Purchase Intent^Animals & Pet Supplies^Pet Supplies,*Lotame Shopping & Retail,Purchase Intent,Animals & Pet Supplies,Pet Supplies,,,,
813534,*Lotame Shopping & Retail^CPG^Product^MEAT / POULTRY & SEAFOOD^MEAT,*Lotame Shopping & Retail,CPG,Product,MEAT / POULTRY & SEAFOOD,MEAT,,,
813438,*Lotame Shopping & Retail^CPG^Product^BEAUTY & PERSONAL HYGIENE^HAIR CARE,*Lotame Shopping & Retail,CPG,Product,BEAUTY & PERSONAL HYGIENE,HAIR CARE,,,
1111602,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Avalanche,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Avalanche,,
1111670,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Acura^Acura MDX,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Acura,Acura MDX,,
1117844,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Chevrolet^Chevy Venture,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Chevrolet,Chevy Venture,,
497828,Lotame Demographic Hierarchy^Employment^Retired,Lotame Demographic Hierarchy,Employment,Retired,,,,,
