Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8,ShortName_General,ShortName_Specific,NEWID
52038,Lotame Category Hierarchy^Business^Human Resource Business,Lotame Category Hierarchy,Business,Human Resource Business,,,,,,Business,Business,52029
52037,Lotame Category Hierarchy^Business^Finance Business,Lotame Category Hierarchy,Business,Finance Business,,,,,,Business,Business,52029
52036,Lotame Category Hierarchy^Business^Engineering Business,Lotame Category Hierarchy,Business,Engineering Business,,,,,,Business,Business,52029
52035,Lotame Category Hierarchy^Business^C[^]Suite Business,Lotame Category Hierarchy,Business,C-Suite Business,,,,,,Business,Business,52029
52034,Lotame Category Hierarchy^Business^Creative Business,Lotame Category Hierarchy,Business,Creative Business,,,,,,Business,Business,52029
52033,Lotame Category Hierarchy^Business^Buyer Business,Lotame Category Hierarchy,Business,Buyer Business,,,,,,Business,Business,52029
52032,Lotame Category Hierarchy^Business^Advertising & Marketing Business,Lotame Category Hierarchy,Business,Advertising & Marketing Business,,,,,,Business,Business,52029
52031,Lotame Category Hierarchy^Business^Administration Business,Lotame Category Hierarchy,Business,Administration Business,,,,,,Business,Business,52029
52030,Lotame Category Hierarchy^Business^Accounting Business,Lotame Category Hierarchy,Business,Accounting Business,,,,,,Business,Business,52029
52029,Lotame Category Hierarchy^Business,Lotame Category Hierarchy,Business,,,,,,,Business,Business,52029
52144,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Transportation (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Transportation (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52143,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Telecommunications (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Telecommunications (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52142,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Software (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Software (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52141,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Retail (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Retail (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52140,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Real Estate (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Real Estate (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52139,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Pharmaceuticles (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Pharmaceuticles (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52138,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Non Profit (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Non Profit (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52137,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Metals & Mining (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Metals & Mining (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52136,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Media & Entertainment (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Media & Entertainment (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52135,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Manufacturing (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Manufacturing (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52134,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Lawyers & Legal Services (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Lawyers & Legal Services (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52133,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Insurance (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Insurance (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52132,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Healthcare (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Healthcare (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52131,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Government (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Government (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52130,"Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Energy, Utilities, & Waste (Seeking Employment)",Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),"Energy, Utilities, & Waste (Seeking Employment)",,,,Seeking Employment,Seeking Employment,52100
52129,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Education (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Education (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52128,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Economics (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Economics (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52127,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Consumer Services (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Consumer Services (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52126,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Consulting (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Consulting (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52125,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Construction (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Construction (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52124,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Business Services (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Business Services (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52123,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Scientist (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Scientist (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52122,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Sales (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Sales (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52121,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Recruiting (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Recruiting (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52120,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Public Relations (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Public Relations (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52119,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Product (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Product (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52118,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Other (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Other (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52117,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Operations (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Operations (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52116,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Nurse (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Nurse (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52115,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Medical & Health (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Medical & Health (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52114,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Marketing (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Marketing (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52113,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Legal (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Legal (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52112,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Information Technology (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Information Technology (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52111,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Human Resource Staffing (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Human Resource Staffing (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52110,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Human Resource (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Human Resource (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52109,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment)^Finance (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),Finance (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52108,Lotame Category Hierarchy^Careers^Seeking Employment^Industry (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Industry (Seeking Employment),,,,,Seeking Employment,Seeking Employment,52100
52107,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Engineering (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Engineering (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52106,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^C[^]Suite (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),C-Suite (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52105,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Creative (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Creative (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52104,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Buyer (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Buyer (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52103,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Advertising & Marketing (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Advertising & Marketing (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52102,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Administration (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Administration (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52101,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment)^Accounting (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),Accounting (Seeking Employment),,,,Seeking Employment,Seeking Employment,52100
52100,Lotame Category Hierarchy^Careers^Seeking Employment^Functional Area (Seeking Employment),Lotame Category Hierarchy,Careers,Seeking Employment,Functional Area (Seeking Employment),,,,,Seeking Employment,Seeking Employment,52100
52099,Lotame Category Hierarchy^Careers^Seeking Employment,Lotame Category Hierarchy,Careers,Seeking Employment,,,,,,Seeking Employment,Careers,52099
52151,Lotame Category Hierarchy^Comedy & Humor^Stand[^]up Comedy,Lotame Category Hierarchy,Comedy & Humor,Stand-up Comedy,,,,,,Comedy & Humor,Comedy,52100
52150,Lotame Category Hierarchy^Comedy & Humor^Internet Comedy,Lotame Category Hierarchy,Comedy & Humor,Internet Comedy,,,,,,Comedy & Humor,Comedy,52100
52149,Lotame Category Hierarchy^Comedy & Humor^Comedy Television,Lotame Category Hierarchy,Comedy & Humor,Comedy Television,,,,,,Comedy & Humor,Television,52100
52148,Lotame Category Hierarchy^Comedy & Humor^Comedy Radio,Lotame Category Hierarchy,Comedy & Humor,Comedy Radio,,,,,,Comedy & Humor,Radio,52100
52147,Lotame Category Hierarchy^Comedy & Humor^Comedy Movies,Lotame Category Hierarchy,Comedy & Humor,Comedy Movies,,,,,,Comedy & Humor,Movies,52100
52146,Lotame Category Hierarchy^Comedy & Humor^Comedy Literature,Lotame Category Hierarchy,Comedy & Humor,Comedy Literature,,,,,,Comedy & Humor,Literature,52100
52145,Lotame Category Hierarchy^Comedy & Humor,Lotame Category Hierarchy,Comedy & Humor,,,,,,,Comedy & Humor,Humor,52100
52189,Lotame Category Hierarchy^Computers & Technology^Website Hosting,Lotame Category Hierarchy,Computers & Technology,Website Hosting,,,,,,Computers & Technology,Website Hosting,52189
52188,Lotame Category Hierarchy^Computers & Technology^Security & Viruses,Lotame Category Hierarchy,Computers & Technology,Security & Viruses,,,,,,Computers & Technology,Security & Viruses,52188
52187,Lotame Category Hierarchy^Computers & Technology^Operating systems^Windows,Lotame Category Hierarchy,Computers & Technology,Operating systems,Windows,,,,,Computers & Technology,Operating systems,52187
52186,Lotame Category Hierarchy^Computers & Technology^Operating systems^Linux,Lotame Category Hierarchy,Computers & Technology,Operating systems,Linux,,,,,Computers & Technology,Operating systems,52186
52185,Lotame Category Hierarchy^Computers & Technology^Operating systems^Apple,Lotame Category Hierarchy,Computers & Technology,Operating systems,Apple,,,,,Computers & Technology,Operating systems,52185
52184,Lotame Category Hierarchy^Computers & Technology^Operating systems,Lotame Category Hierarchy,Computers & Technology,Operating systems,,,,,,Computers & Technology,Operating systems,52184
52183,Lotame Category Hierarchy^Computers & Technology^Mobile & Wireless Devices^Mobile Phones,Lotame Category Hierarchy,Computers & Technology,Mobile & Wireless Devices,Mobile Phones,,,,,Computers & Technology,Mobile & Wireless Devices,52183
52182,Lotame Category Hierarchy^Computers & Technology^Mobile & Wireless Devices^Mobile Accessories,Lotame Category Hierarchy,Computers & Technology,Mobile & Wireless Devices,Mobile Accessories,,,,,Computers & Technology,Mobile & Wireless Devices,52182
